2018-03-23 12:54:42.272603,1,default,job-alexnet-cpu-0,Pending
2018-03-23 12:54:42.272603,1,default,job-alexnet-cpu-1,Pending
2018-03-23 12:54:42.272603,1,default,job-alexnet-cpu-2,Pending
2018-03-23 12:54:42.272603,1,default,job-alexnet-cpu-3,Pending
2018-03-23 12:54:42.272603,1,default,job-alexnet-cpu-4,Pending
2018-03-23 12:54:42.272603,1,default,job-alexnet-gpu-0,Pending
2018-03-23 12:54:42.272603,1,default,job-alexnet-gpu-1,Pending
2018-03-23 12:54:42.272603,1,default,job-alexnet-gpu-2,Pending
2018-03-23 12:54:42.272603,1,default,job-alexnet-gpu-3,Pending
2018-03-23 12:54:42.272603,1,default,job-alexnet-gpu-4,Pending
2018-03-23 12:54:44.513596,2,default,job-alexnet-cpu-0,ContainerCreating
2018-03-23 12:54:44.513596,2,default,job-alexnet-cpu-1,Pending
2018-03-23 12:54:44.513596,2,default,job-alexnet-cpu-2,Pending
2018-03-23 12:54:44.513596,2,default,job-alexnet-cpu-3,ContainerCreating
2018-03-23 12:54:44.513596,2,default,job-alexnet-cpu-4,ContainerCreating
2018-03-23 12:54:44.513596,2,default,job-alexnet-gpu-0,ContainerCreating
2018-03-23 12:54:44.513596,2,default,job-alexnet-gpu-1,ContainerCreating
2018-03-23 12:54:44.513596,2,default,job-alexnet-gpu-2,Pending
2018-03-23 12:54:44.513596,2,default,job-alexnet-gpu-3,Pending
2018-03-23 12:54:44.513596,2,default,job-alexnet-gpu-4,Pending
2018-03-23 12:54:46.529543,3,default,job-alexnet-cpu-0,ContainerCreating
2018-03-23 12:54:46.529543,3,default,job-alexnet-cpu-1,Pending
2018-03-23 12:54:46.529543,3,default,job-alexnet-cpu-2,Pending
2018-03-23 12:54:46.529543,3,default,job-alexnet-cpu-3,ContainerCreating
2018-03-23 12:54:46.529543,3,default,job-alexnet-cpu-4,ContainerCreating
2018-03-23 12:54:46.529543,3,default,job-alexnet-gpu-0,ContainerCreating
2018-03-23 12:54:46.529543,3,default,job-alexnet-gpu-1,ContainerCreating
2018-03-23 12:54:46.529543,3,default,job-alexnet-gpu-2,Pending
2018-03-23 12:54:46.529543,3,default,job-alexnet-gpu-3,Pending
2018-03-23 12:54:46.529543,3,default,job-alexnet-gpu-4,Pending
2018-03-23 12:54:48.030143,4,default,job-alexnet-cpu-0,ContainerCreating
2018-03-23 12:54:48.030143,4,default,job-alexnet-cpu-1,Pending
2018-03-23 12:54:48.030143,4,default,job-alexnet-cpu-2,Pending
2018-03-23 12:54:48.030143,4,default,job-alexnet-cpu-3,ContainerCreating
2018-03-23 12:54:48.030143,4,default,job-alexnet-cpu-4,ContainerCreating
2018-03-23 12:54:48.030143,4,default,job-alexnet-gpu-0,ContainerCreating
2018-03-23 12:54:48.030143,4,default,job-alexnet-gpu-1,ContainerCreating
2018-03-23 12:54:48.030143,4,default,job-alexnet-gpu-2,Pending
2018-03-23 12:54:48.030143,4,default,job-alexnet-gpu-3,Pending
2018-03-23 12:54:48.030143,4,default,job-alexnet-gpu-4,Pending
2018-03-23 12:54:50.767255,5,default,job-alexnet-cpu-0,ContainerCreating
2018-03-23 12:54:50.767255,5,default,job-alexnet-cpu-1,Pending
2018-03-23 12:54:50.767255,5,default,job-alexnet-cpu-2,Pending
2018-03-23 12:54:50.767255,5,default,job-alexnet-cpu-3,ContainerCreating
2018-03-23 12:54:50.767255,5,default,job-alexnet-cpu-4,ContainerCreating
2018-03-23 12:54:50.767255,5,default,job-alexnet-gpu-0,ContainerCreating
2018-03-23 12:54:50.767255,5,default,job-alexnet-gpu-1,ContainerCreating
2018-03-23 12:54:50.767255,5,default,job-alexnet-gpu-2,Pending
2018-03-23 12:54:50.767255,5,default,job-alexnet-gpu-3,Pending
2018-03-23 12:54:50.767255,5,default,job-alexnet-gpu-4,Pending
2018-03-23 12:54:52.269679,6,default,job-alexnet-cpu-0,ContainerCreating
2018-03-23 12:54:52.269679,6,default,job-alexnet-cpu-1,Pending
2018-03-23 12:54:52.269679,6,default,job-alexnet-cpu-2,Pending
2018-03-23 12:54:52.269679,6,default,job-alexnet-cpu-3,ContainerCreating
2018-03-23 12:54:52.269679,6,default,job-alexnet-cpu-4,ContainerCreating
2018-03-23 12:54:52.269679,6,default,job-alexnet-gpu-0,ContainerCreating
2018-03-23 12:54:52.269679,6,default,job-alexnet-gpu-1,Running
2018-03-23 12:54:52.269679,6,default,job-alexnet-gpu-2,Pending
2018-03-23 12:54:52.269679,6,default,job-alexnet-gpu-3,Pending
2018-03-23 12:54:52.269679,6,default,job-alexnet-gpu-4,Pending
2018-03-23 12:54:54.011725,7,default,job-alexnet-cpu-0,ContainerCreating
2018-03-23 12:54:54.011725,7,default,job-alexnet-cpu-1,Pending
2018-03-23 12:54:54.011725,7,default,job-alexnet-cpu-2,Pending
2018-03-23 12:54:54.011725,7,default,job-alexnet-cpu-3,ContainerCreating
2018-03-23 12:54:54.011725,7,default,job-alexnet-cpu-4,ContainerCreating
2018-03-23 12:54:54.011725,7,default,job-alexnet-gpu-0,ContainerCreating
2018-03-23 12:54:54.011725,7,default,job-alexnet-gpu-1,Running
2018-03-23 12:54:54.011725,7,default,job-alexnet-gpu-2,Pending
