2018-03-23 14:27:53.438955,2,user2,user2-0,Pending
2018-03-23 14:27:55.021328,3,user2,user2-0,ContainerCreating
2018-03-23 14:27:55.021328,3,user2,user2-1,Pending
2018-03-23 14:27:56.529612,4,user2,user2-0,ContainerCreating
2018-03-23 14:27:56.529612,4,user2,user2-1,ContainerCreating
2018-03-23 14:27:58.371021,5,user2,user2-0,ContainerCreating
2018-03-23 14:27:58.371021,5,user2,user2-1,ContainerCreating
2018-03-23 14:28:01.032519,6,user2,user2-0,ContainerCreating
2018-03-23 14:28:01.032519,6,user2,user2-1,ContainerCreating
2018-03-23 14:28:02.768470,7,user2,user2-0,ContainerCreating
2018-03-23 14:28:02.768470,7,user2,user2-1,Running
2018-03-23 14:28:04.283273,8,user2,user2-0,ContainerCreating
2018-03-23 14:28:04.283273,8,user2,user2-1,Running
2018-03-23 14:28:06.020809,9,user2,user2-0,ContainerCreating
2018-03-23 14:28:06.020809,9,user2,user2-1,Running
2018-03-23 14:28:07.787937,10,user2,user2-0,Running
2018-03-23 14:28:07.787937,10,user2,user2-1,Running
2018-03-23 14:28:09.161811,11,user2,user2-0,Running
2018-03-23 14:28:09.161811,11,user2,user2-1,Running
2018-03-23 14:28:10.574930,12,user2,user2-0,Running
2018-03-23 14:28:10.574930,12,user2,user2-1,Running
2018-03-23 14:28:11.979699,13,user2,user2-0,Running
2018-03-23 14:28:11.979699,13,user2,user2-1,Running
2018-03-23 14:28:13.376479,14,user2,user2-0,Running
2018-03-23 14:28:13.376479,14,user2,user2-1,Running
2018-03-23 14:28:14.748881,15,user2,user2-0,Running
2018-03-23 14:28:14.748881,15,user2,user2-1,Running
2018-03-23 14:28:16.165533,16,user2,user2-0,Running
2018-03-23 14:28:16.165533,16,user2,user2-1,Running
2018-03-23 14:28:17.569045,17,user2,user2-0,Running
2018-03-23 14:28:17.569045,17,user2,user2-1,Running
2018-03-23 14:28:18.986367,18,user2,user2-0,Running
2018-03-23 14:28:18.986367,18,user2,user2-1,Running
2018-03-23 14:28:20.383113,19,user2,user2-0,Running
2018-03-23 14:28:20.383113,19,user2,user2-1,Running
2018-03-23 14:28:21.764090,20,user2,user2-0,Running
2018-03-23 14:28:21.764090,20,user2,user2-1,Running
2018-03-23 14:28:23.170147,21,user2,user2-0,Running
2018-03-23 14:28:23.170147,21,user2,user2-1,Running
2018-03-23 14:28:24.552146,22,user2,user2-0,Running
2018-03-23 14:28:24.552146,22,user2,user2-1,Running
2018-03-23 14:28:25.951533,23,user2,user2-0,Running
2018-03-23 14:28:25.951533,23,user2,user2-1,Running
2018-03-23 14:28:27.349864,24,user2,user2-0,Running
2018-03-23 14:28:27.349864,24,user2,user2-1,Running
2018-03-23 14:28:28.738560,25,user2,user2-0,Running
2018-03-23 14:28:28.738560,25,user2,user2-1,Running
2018-03-23 14:28:30.131118,26,user2,user2-0,Running
2018-03-23 14:28:30.131118,26,user2,user2-1,Running
2018-03-23 14:28:31.488110,27,user2,user2-0,Running
2018-03-23 14:28:31.488110,27,user2,user2-1,Running
2018-03-23 14:28:32.900304,28,user2,user2-0,Running
2018-03-23 14:28:32.900304,28,user2,user2-1,Running
2018-03-23 14:28:34.291948,29,user2,user2-0,Running
2018-03-23 14:28:34.291948,29,user2,user2-1,Running
2018-03-23 14:28:35.701865,30,user2,user2-0,Running
2018-03-23 14:28:35.701865,30,user2,user2-1,Running
2018-03-23 14:28:37.019831,31,user2,user2-0,Running
2018-03-23 14:28:37.019831,31,user2,user2-1,Running
2018-03-23 14:28:38.531538,32,user2,user2-0,Running
2018-03-23 14:28:38.531538,32,user2,user2-1,Running
2018-03-23 14:28:39.912698,33,user2,user2-0,Running
2018-03-23 14:28:39.912698,33,user2,user2-1,Running
2018-03-23 14:28:41.315248,34,user2,user2-0,Running
2018-03-23 14:28:41.315248,34,user2,user2-1,Running
2018-03-23 14:28:42.697638,35,user2,user2-0,Running
2018-03-23 14:28:42.697638,35,user2,user2-1,Running
2018-03-23 14:28:44.080887,36,user2,user2-0,Running
2018-03-23 14:28:44.080887,36,user2,user2-1,Running
2018-03-23 14:28:45.483903,37,user2,user2-0,Running
2018-03-23 14:28:45.483903,37,user2,user2-1,Running
2018-03-23 14:28:46.853118,38,user2,user2-0,Running
2018-03-23 14:28:46.853118,38,user2,user2-1,Running
2018-03-23 14:28:48.245343,39,user2,user2-0,Running
2018-03-23 14:28:48.245343,39,user2,user2-1,Running
2018-03-23 14:28:49.662680,40,user2,user2-0,Running
2018-03-23 14:28:49.662680,40,user2,user2-1,Running
2018-03-23 14:28:51.059375,41,user2,user2-0,Running
2018-03-23 14:28:51.059375,41,user2,user2-1,Running
2018-03-23 14:28:52.474714,42,user2,user2-0,Running
2018-03-23 14:28:52.474714,42,user2,user2-1,Running
2018-03-23 14:28:53.842617,43,user2,user2-0,Running
2018-03-23 14:28:53.842617,43,user2,user2-1,Running
2018-03-23 14:28:55.217934,44,user2,user2-0,Running
2018-03-23 14:28:55.217934,44,user2,user2-1,Running
2018-03-23 14:28:56.583294,45,user2,user2-0,Running
2018-03-23 14:28:56.583294,45,user2,user2-1,Running
2018-03-23 14:28:57.932526,46,user2,user2-0,Running
2018-03-23 14:28:57.932526,46,user2,user2-1,Running
2018-03-23 14:29:00.308176,47,user2,user2-0,Running
2018-03-23 14:29:00.308176,47,user2,user2-1,Running
2018-03-23 14:29:01.679523,48,user2,user2-0,Running
2018-03-23 14:29:01.679523,48,user2,user2-1,Running
2018-03-23 14:29:03.028375,49,user2,user2-0,Running
2018-03-23 14:29:03.028375,49,user2,user2-1,Running
2018-03-23 14:29:04.446338,50,user2,user2-0,Running
2018-03-23 14:29:04.446338,50,user2,user2-1,Running
2018-03-23 14:29:05.848597,51,user2,user2-0,Running
2018-03-23 14:29:05.848597,51,user2,user2-1,Running
2018-03-23 14:29:07.252755,52,user2,user2-0,Running
2018-03-23 14:29:07.252755,52,user2,user2-1,Running
2018-03-23 14:29:08.631653,53,user2,user2-0,Running
2018-03-23 14:29:08.631653,53,user2,user2-1,Running
2018-03-23 14:29:10.035177,54,user2,user2-0,Running
2018-03-23 14:29:10.035177,54,user2,user2-1,Running
2018-03-23 14:29:11.398480,55,user2,user2-0,Running
2018-03-23 14:29:11.398480,55,user2,user2-1,Running
2018-03-23 14:29:12.756985,56,user2,user2-0,Running
2018-03-23 14:29:12.756985,56,user2,user2-1,Running
2018-03-23 14:29:14.134456,57,user2,user2-0,Running
2018-03-23 14:29:14.134456,57,user2,user2-1,Running
2018-03-23 14:29:16.526932,58,user2,user2-0,Running
2018-03-23 14:29:16.526932,58,user2,user2-1,Running
2018-03-23 14:29:17.932618,59,user2,user2-0,Running
2018-03-23 14:29:17.932618,59,user2,user2-1,Running
2018-03-23 14:29:19.323371,60,user2,user2-0,Running
2018-03-23 14:29:19.323371,60,user2,user2-1,Running
2018-03-23 14:29:20.750432,61,user2,user2-0,Running
2018-03-23 14:29:20.750432,61,user2,user2-1,Running
2018-03-23 14:29:22.153163,62,user2,user2-0,Running
2018-03-23 14:29:22.153163,62,user2,user2-1,Running
2018-03-23 14:29:23.570476,63,user2,user2-0,Running
2018-03-23 14:29:23.570476,63,user2,user2-1,Running
2018-03-23 14:29:25.772462,64,user2,user2-0,Running
2018-03-23 14:29:25.772462,64,user2,user2-1,Running
2018-03-23 14:29:27.113749,65,user2,user2-0,Running
2018-03-23 14:29:27.113749,65,user2,user2-1,Running
2018-03-23 14:29:28.501144,66,user2,user2-0,Running
2018-03-23 14:29:28.501144,66,user2,user2-1,Running
2018-03-23 14:29:30.519261,67,user2,user2-0,Running
2018-03-23 14:29:30.519261,67,user2,user2-1,Running
